Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,elevation_zone,near_threshold,distance_to_nearest_threshold,chaos_amplification_factor,aspect_sin,aspect_cos,Soil_Type13,Soil_Type3,Soil_Type6,Soil_Group_Other,Soil_Type2,Soil_Group_Organic,Soil_Type30,Soil_Type29,Soil_Type33,Soil_Type10,Soil_Type12,Soil_Group_Rocky,Soil_Group_Sandy,Soil_Group_Clay,Soil_Type23,Soil_Type1,Soil_Type17,Cover_Type
1466,3056,37,5,90,0,3795,220,229,145,589,1,0,0,0,Subalpine,False,144.0,1.0,0.6018150231520483,0.7986355100472928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1467,3101,303,14,277,1,3399,181,233,192,631,1,0,0,0,Subalpine,False,99.0,1.0,-0.8386705679454243,0.5446390350150266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1468,3057,85,16,592,56,1482,241,211,96,2467,1,0,0,0,Subalpine,False,143.0,1.0,0.9961946980917455,0.08715574274765814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1469,2950,37,5,180,5,591,220,229,146,1803,1,0,0,0,Subalpine,False,150.0,1.0,0.6018150231520483,0.7986355100472928,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1470,2840,78,44,85,10,324,231,121,0,1602,1,0,0,0,Subalpine,True,40.0,2.0,0.9781476007338056,0.20791169081775945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1471,2788,55,28,0,0,216,224,168,59,1539,1,0,0,0,Montane,True,12.0,2.0,0.8191520442889918,0.573576436351046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1472,2747,56,30,67,-6,150,224,162,51,1492,1,0,0,0,Montane,False,53.0,1.0,0.8290375725550417,0.5591929034707468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1473,2732,60,31,85,-7,120,227,161,45,1477,1,0,0,0,Montane,False,68.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1474,3237,152,14,541,146,5386,237,239,130,1503,1,0,0,0,Alpine,True,37.0,2.0,0.4694715627858907,-0.882947592858927,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1475,2741,63,31,108,-12,124,229,160,40,1504,1,0,0,0,Montane,False,59.0,1.0,0.8910065241883678,0.4539904997395468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1476,2991,83,8,170,32,859,231,227,128,2060,1,0,0,0,Subalpine,False,191.0,1.0,0.992546151641322,0.12186934340514749,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1477,2802,59,28,85,-6,228,228,171,58,1600,1,0,0,0,Subalpine,True,2.0,2.0,0.8571673007021123,0.5150380749100542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1478,3133,20,29,212,69,4042,185,165,102,805,1,0,0,0,Subalpine,False,67.0,1.0,0.3420201433256687,0.9396926207859084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1479,3139,34,3,324,9,2509,219,232,149,1504,1,0,0,0,Subalpine,False,61.0,1.0,0.5591929034707469,0.8290375725550417,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1480,3112,73,7,95,12,2294,229,226,131,1718,1,0,0,0,Subalpine,False,88.0,1.0,0.9563047559630354,0.29237170472273677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1481,3335,52,14,240,36,4207,226,208,112,1302,1,0,0,0,Alpine,False,135.0,1.0,0.788010753606722,0.6156614753256583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1482,3035,53,7,402,55,1261,224,225,135,2424,1,0,0,0,Subalpine,False,165.0,1.0,0.7986355100472928,0.6018150231520484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1483,3168,300,5,379,37,3153,205,238,172,1003,1,0,0,0,Subalpine,True,32.0,2.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1484,2717,74,35,85,52,90,237,154,19,1599,1,0,0,0,Montane,False,83.0,1.0,0.9612616959383189,0.27563735581699916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1485,3280,162,4,319,40,5206,223,240,152,750,1,0,0,0,Alpine,False,80.0,1.0,0.3090169943749475,-0.9510565162951535,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1486,3082,106,7,532,28,1717,232,232,132,2391,1,0,0,0,Subalpine,False,118.0,1.0,0.9612616959383189,-0.27563735581699905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1487,2816,75,27,201,-20,242,241,177,49,1691,1,0,0,0,Subalpine,True,16.0,2.0,0.9659258262890683,0.25881904510252074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1488,2722,75,34,95,57,95,238,156,20,1627,1,0,0,0,Montane,False,78.0,1.0,0.9659258262890683,0.25881904510252074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1489,2857,87,21,175,-26,335,245,201,75,1760,1,0,0,0,Subalpine,False,57.0,1.0,0.9986295347545738,0.052335956242943966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1490,3230,207,3,313,20,5569,217,242,161,1234,1,0,0,0,Alpine,True,30.0,2.0,-0.45399049973954664,-0.8910065241883679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1491,3048,96,4,424,68,1370,227,233,141,2544,1,0,0,0,Subalpine,False,152.0,1.0,0.9945218953682733,-0.10452846326765355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1492,2732,77,33,124,70,127,240,162,26,1682,1,0,0,0,Montane,False,68.0,1.0,0.9743700647852352,0.22495105434386492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1493,2714,74,32,95,52,108,239,164,31,1671,1,0,0,0,Montane,False,86.0,1.0,0.9612616959383189,0.27563735581699916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1494,3242,16,7,242,15,5940,214,226,148,999,1,0,0,0,Alpine,True,42.0,2.0,0.27563735581699916,0.9612616959383189,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1495,3021,148,15,212,41,1194,239,237,124,2402,1,0,0,0,Subalpine,False,179.0,1.0,0.5299192642332049,-0.848048096156426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1496,2772,82,31,190,117,192,244,171,34,1733,1,0,0,0,Montane,True,28.0,2.0,0.9902680687415704,0.13917310096006547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1497,3108,48,26,30,10,3868,219,175,75,934,1,0,0,0,Subalpine,False,92.0,1.0,0.7431448254773942,0.6691306063588582,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1498,3183,28,8,331,-30,2952,217,223,141,1315,1,0,0,0,Subalpine,True,17.0,2.0,0.4694715627858908,0.882947592858927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1499,3181,39,9,335,-32,2925,221,220,134,1337,1,0,0,0,Subalpine,True,19.0,2.0,0.6293203910498374,0.7771459614569709,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1500,3165,14,12,330,65,2605,209,216,143,1615,1,0,0,0,Subalpine,True,35.0,2.0,0.24192189559966773,0.9702957262759965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1501,3121,50,12,60,14,2368,225,214,121,1842,1,0,0,0,Subalpine,False,79.0,1.0,0.766044443118978,0.6427876096865394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1502,2740,76,31,150,87,170,240,165,32,1738,1,0,0,0,Montane,False,60.0,1.0,0.9702957262759965,0.24192189559966767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1503,2706,76,30,108,47,124,240,171,39,1717,1,0,0,0,Montane,False,94.0,1.0,0.9702957262759965,0.24192189559966767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1504,3102,57,11,85,15,5056,228,217,121,1507,1,0,0,0,Subalpine,False,98.0,1.0,0.838670567945424,0.5446390350150271,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1505,3375,61,13,150,-6,4142,230,212,112,1195,1,0,0,0,Alpine,False,175.0,1.0,0.8746197071393957,0.4848096202463371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1506,2730,80,31,150,80,175,243,168,31,1784,1,0,0,0,Montane,False,70.0,1.0,0.984807753012208,0.17364817766693041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1507,3284,319,9,120,41,4734,198,232,174,703,1,0,0,0,Alpine,False,84.0,1.0,-0.6560590289905074,0.7547095802227719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1508,2700,80,27,95,54,120,244,180,47,1793,1,0,0,0,Montane,False,100.0,1.0,0.984807753012208,0.17364817766693041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1509,3285,308,12,90,51,4702,188,232,185,700,1,0,0,0,Alpine,False,85.0,1.0,-0.7880107536067218,0.6156614753256585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1510,2753,86,32,190,103,210,246,170,28,1851,1,0,0,0,Montane,True,47.0,2.0,0.9975640502598242,0.06975647374412523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1511,3246,27,2,30,0,5476,218,234,153,566,1,0,0,0,Alpine,True,46.0,2.0,0.45399049973954675,0.8910065241883679,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1512,3218,58,4,228,21,5379,223,230,143,1211,1,0,0,0,Alpine,True,18.0,2.0,0.8480480961564261,0.5299192642332049,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1513,2720,85,28,150,70,153,246,180,43,1860,1,0,0,0,Montane,False,80.0,1.0,0.9961946980917455,0.08715574274765814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1514,3090,36,6,60,3,4825,220,226,143,1383,1,0,0,0,Subalpine,False,110.0,1.0,0.5877852522924731,0.8090169943749475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1515,2755,87,31,210,109,218,247,173,31,1907,1,0,0,0,Montane,True,45.0,2.0,0.9986295347545738,0.052335956242943966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1516,2706,83,26,120,52,134,245,184,52,1879,1,0,0,0,Montane,False,94.0,1.0,0.992546151641322,0.12186934340514749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1517,3250,308,6,127,5,5562,204,236,171,573,1,0,0,0,Alpine,True,50.0,2.0,-0.7880107536067218,0.6156614753256585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1518,3244,54,40,255,146,4039,209,125,0,1154,1,0,0,0,Alpine,True,44.0,2.0,0.8090169943749475,0.5877852522924731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1519,3047,72,7,362,11,1597,228,227,133,2793,1,0,0,0,Subalpine,False,153.0,1.0,0.9510565162951535,0.30901699437494745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1520,2681,78,23,67,31,90,242,191,66,1892,1,0,0,0,Montane,False,119.0,1.0,0.9781476007338056,0.20791169081775945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1521,3226,47,8,190,13,6119,223,223,135,800,1,0,0,0,Alpine,True,26.0,2.0,0.7313537016191705,0.6819983600624985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1522,3208,338,5,90,-5,3141,209,233,162,1440,1,0,0,0,Alpine,True,8.0,2.0,-0.37460659341591235,0.9271838545667873,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1523,2793,85,31,277,147,295,246,173,33,1984,1,0,0,0,Montane,True,7.0,2.0,0.9961946980917455,0.08715574274765814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1524,2725,81,27,162,81,182,244,180,47,1945,1,0,0,0,Montane,False,75.0,1.0,0.9876883405951378,0.15643446504023092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1525,3200,172,5,30,0,5673,223,242,154,949,1,0,0,0,Subalpine,True,0.0,2.0,0.13917310096006533,-0.9902680687415704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1526,3277,287,20,424,179,4254,160,234,213,1262,1,0,0,0,Alpine,False,77.0,1.0,-0.9563047559630354,0.2923717047227367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1527,3015,37,5,124,17,1020,220,229,146,2394,1,0,0,0,Subalpine,False,185.0,1.0,0.6018150231520483,0.7986355100472928,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1528,2982,117,11,301,4,860,238,230,121,2288,1,0,0,0,Subalpine,False,182.0,1.0,0.8910065241883679,-0.45399049973954675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1529,2795,80,31,270,-134,306,243,168,31,2012,1,0,0,0,Montane,True,5.0,2.0,0.984807753012208,0.17364817766693041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1530,2713,76,25,150,63,162,242,184,57,1966,1,0,0,0,Montane,False,87.0,1.0,0.9702957262759965,0.24192189559966767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1531,3279,62,8,67,3,4927,227,223,130,408,1,0,0,0,Alpine,False,79.0,1.0,0.8829475928589269,0.46947156278589086,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1532,3206,304,7,124,-7,3302,201,237,175,1410,1,0,0,0,Alpine,True,6.0,2.0,-0.8290375725550416,0.559192903470747,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1533,3208,48,7,85,-6,2982,223,225,137,1617,1,0,0,0,Alpine,True,8.0,2.0,0.7431448254773942,0.6691306063588582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1534,2959,53,14,295,29,742,227,210,113,2233,1,0,0,0,Subalpine,False,159.0,1.0,0.7986355100472928,0.6018150231520484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1535,2731,75,27,175,45,201,240,178,50,2003,1,0,0,0,Montane,False,69.0,1.0,0.9659258262890683,0.25881904510252074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1536,2679,71,24,85,33,90,238,185,63,1972,1,0,0,0,Montane,False,121.0,1.0,0.9455185755993167,0.32556815445715676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1537,3267,319,4,270,22,5675,208,235,166,592,1,0,0,0,Alpine,False,67.0,1.0,-0.6560590289905074,0.7547095802227719,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1538,3169,277,24,240,84,4606,150,237,223,1248,1,0,0,0,Subalpine,True,31.0,2.0,-0.992546151641322,0.12186934340514768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1539,3158,282,6,216,-2,3542,204,240,175,1366,1,0,0,0,Subalpine,True,42.0,2.0,-0.9781476007338056,0.20791169081775943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1540,3042,83,6,108,9,1443,229,230,135,2737,1,0,0,0,Subalpine,False,158.0,1.0,0.992546151641322,0.12186934340514749,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1541,3039,104,6,95,6,1415,230,233,136,2717,1,0,0,0,Subalpine,False,161.0,1.0,0.9702957262759965,-0.24192189559966779,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1542,2727,68,26,124,18,190,236,179,59,2052,1,0,0,0,Montane,False,73.0,1.0,0.9271838545667874,0.37460659341591196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1543,3289,0,0,0,0,4773,218,238,156,458,1,0,0,0,Alpine,False,89.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1544,2817,72,32,150,-85,342,236,161,31,2125,1,0,0,0,Subalpine,True,17.0,2.0,0.9510565162951535,0.30901699437494745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1545,2733,66,26,108,24,201,234,177,59,2081,1,0,0,0,Montane,False,67.0,1.0,0.9135454576426009,0.4067366430758002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1546,3145,63,13,362,16,2200,231,214,113,2396,1,0,0,0,Subalpine,False,55.0,1.0,0.8910065241883678,0.4539904997395468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1547,3113,345,11,268,11,1987,197,222,163,2598,1,0,0,0,Subalpine,False,87.0,1.0,-0.2588190451025207,0.9659258262890683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1548,2786,71,32,120,31,295,236,162,33,2135,1,0,0,0,Montane,True,14.0,2.0,0.9455185755993167,0.32556815445715676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1549,2726,65,25,67,17,180,234,182,66,2103,1,0,0,0,Montane,False,74.0,1.0,0.9063077870366499,0.42261826174069944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1550,2704,61,23,30,18,120,232,186,75,2089,1,0,0,0,Montane,False,96.0,1.0,0.8746197071393957,0.4848096202463371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1551,2895,84,19,90,-29,503,243,203,82,2234,1,0,0,0,Subalpine,False,95.0,1.0,0.9945218953682733,0.10452846326765346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1552,3230,298,16,391,87,4508,174,233,198,1148,1,0,0,0,Alpine,True,30.0,2.0,-0.8829475928589271,0.4694715627858904,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1553,3200,280,7,150,-18,3439,202,241,178,1544,1,0,0,0,Subalpine,True,0.0,2.0,-0.9848077530122081,0.17364817766692997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1554,3122,32,9,242,-6,2095,218,221,138,2554,1,0,0,0,Subalpine,False,78.0,1.0,0.5299192642332049,0.848048096156426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1555,2715,68,24,0,0,120,236,186,68,2148,1,0,0,0,Montane,False,85.0,1.0,0.9271838545667874,0.37460659341591196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1556,2702,75,27,30,-6,90,240,179,53,2142,1,0,0,0,Montane,False,98.0,1.0,0.9659258262890683,0.25881904510252074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1557,3161,340,5,85,-5,3666,210,233,162,1492,1,0,0,0,Subalpine,True,39.0,2.0,-0.3420201433256686,0.9396926207859084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1558,2742,67,23,0,0,182,236,186,69,2190,1,0,0,0,Montane,False,58.0,1.0,0.9205048534524404,0.3907311284892737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1559,3198,269,9,180,-20,3491,196,244,187,1588,1,0,0,0,Subalpine,True,2.0,2.0,-0.9998476951563913,-0.017452406437283498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1560,2708,80,29,67,-17,108,244,174,39,2200,1,0,0,0,Montane,False,92.0,1.0,0.984807753012208,0.17364817766693041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1561,3172,30,9,0,0,5224,218,220,137,1053,1,0,0,0,Subalpine,True,28.0,2.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1562,3166,8,5,30,0,3721,214,230,153,1543,1,0,0,0,Subalpine,True,34.0,2.0,0.13917310096006544,0.9902680687415704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1563,3052,72,9,0,0,1691,231,223,125,3010,1,0,0,0,Subalpine,False,148.0,1.0,0.9510565162951535,0.30901699437494745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1564,2751,83,23,42,-8,201,245,194,67,2249,1,0,0,0,Montane,True,49.0,2.0,0.992546151641322,0.12186934340514749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1565,2726,86,25,67,-15,150,247,189,57,2236,1,0,0,0,Montane,False,74.0,1.0,0.9975640502598242,0.06975647374412523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1566,3287,333,4,335,22,5730,210,234,163,571,1,0,0,0,Alpine,False,87.0,1.0,-0.45399049973954697,0.8910065241883678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1567,3262,88,5,242,10,6300,228,231,137,420,1,0,0,0,Alpine,False,62.0,1.0,0.9993908270190958,0.03489949670250108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1568,3207,85,6,85,5,5649,228,230,136,824,1,0,0,0,Alpine,True,7.0,2.0,0.9961946980917455,0.08715574274765814,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1569,3217,313,16,240,74,4696,175,226,191,990,1,0,0,0,Alpine,True,17.0,2.0,-0.7313537016191703,0.6819983600624986,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1570,3276,272,14,591,169,4374,183,244,199,1132,1,0,0,0,Alpine,False,76.0,1.0,-0.9993908270190958,0.03489949670250128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1571,3200,263,8,150,-17,3489,201,244,182,1655,1,0,0,0,Subalpine,True,0.0,2.0,-0.9925461516413221,-0.12186934340514717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1572,3224,352,2,134,5,3220,216,236,157,1790,1,0,0,0,Alpine,True,24.0,2.0,-0.13917310096006588,0.9902680687415703,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1573,2921,70,18,60,-3,553,237,203,91,2384,1,0,0,0,Subalpine,False,121.0,1.0,0.9396926207859083,0.3420201433256688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1574,2779,90,28,60,-26,268,249,184,44,2292,1,0,0,0,Montane,True,21.0,2.0,1.0,6.123233995736766e-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1575,2724,93,26,124,-35,150,250,191,53,2295,1,0,0,0,Montane,False,76.0,1.0,0.9986295347545738,-0.05233595624294384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1576,3292,347,3,360,27,5760,213,234,159,601,1,0,0,0,Alpine,False,92.0,1.0,-0.22495105434386534,0.9743700647852351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1577,3222,25,9,0,0,3032,216,221,141,1974,1,0,0,0,Alpine,True,22.0,2.0,0.42261826174069944,0.9063077870366499,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1578,3063,54,15,60,-5,1731,228,207,109,3056,1,0,0,0,Subalpine,False,137.0,1.0,0.8090169943749475,0.5877852522924731,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1579,2996,80,16,162,24,972,239,210,97,2620,1,0,0,0,Subalpine,False,196.0,1.0,0.984807753012208,0.17364817766693041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1580,2763,87,27,120,-60,240,247,186,50,2343,1,0,0,0,Montane,True,37.0,2.0,0.9986295347545738,0.052335956242943966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1581,2799,87,31,150,-71,295,247,174,32,2387,1,0,0,0,Montane,True,1.0,2.0,0.9986295347545738,0.052335956242943966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1582,2736,98,25,150,88,180,251,196,58,2359,1,0,0,0,Montane,False,64.0,1.0,0.9902680687415704,-0.13917310096006535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1583,2722,100,28,120,74,150,252,190,46,2353,1,0,0,0,Montane,False,78.0,1.0,0.984807753012208,-0.1736481776669303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1584,3275,278,8,60,10,5461,197,242,184,313,1,0,0,0,Alpine,False,75.0,1.0,-0.9902680687415704,0.13917310096006547,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1585,3230,297,11,210,87,4776,190,237,186,866,1,0,0,0,Alpine,True,30.0,2.0,-0.891006524188368,0.45399049973954664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1586,3207,99,12,300,45,4082,240,223,112,1298,1,0,0,0,Alpine,True,7.0,2.0,0.9876883405951378,-0.1564344650402308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1587,3040,0,5,242,0,1413,212,230,156,2916,1,0,0,0,Subalpine,False,160.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1588,3006,88,11,150,28,994,237,221,114,2687,1,0,0,0,Subalpine,False,194.0,1.0,0.9993908270190958,0.03489949670250108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1589,2701,99,31,90,53,120,252,180,31,2377,1,0,0,0,Montane,False,99.0,1.0,0.9876883405951378,-0.1564344650402308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1590,3296,356,3,270,31,5672,214,234,157,524,1,0,0,0,Alpine,False,96.0,1.0,-0.06975647374412564,0.9975640502598242,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1591,2733,93,28,150,85,162,250,185,44,2418,1,0,0,0,Montane,False,67.0,1.0,0.9986295347545738,-0.05233595624294384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1592,2699,94,31,90,51,108,250,177,32,2407,1,0,0,0,Montane,False,101.0,1.0,0.9975640502598242,-0.06975647374412533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1593,3208,0,9,124,-2,5394,206,222,154,900,1,0,0,0,Alpine,True,8.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1594,3191,286,20,30,12,4965,162,235,212,781,1,0,0,0,Subalpine,True,9.0,2.0,-0.9612616959383188,0.2756373558169994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1595,3186,28,6,60,7,3810,218,228,146,1533,1,0,0,0,Subalpine,True,14.0,2.0,0.4694715627858908,0.882947592858927,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1596,2802,86,31,240,-100,272,246,171,30,2474,1,0,0,0,Subalpine,True,2.0,2.0,0.9975640502598242,0.06975647374412523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
1597,2784,87,31,240,-110,242,247,173,31,2467,1,0,0,0,Montane,True,16.0,2.0,0.9986295347545738,0.052335956242943966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
